Id,tweet,class
,صلة وبالنتيجة ما في لا بكرا ولا مبارح بس فيه اليوم اللي لازم تبسط حالك في قدر الا,pos
,حمد عساف بطاقات حفله الكبير ليلة رأس السنة نفذت بالكام,neu
,يم لاين كله فشله طيب فين الدحيح,neg
,ه النكد دا رايحة الامتحان و وحده مشغله مصطفي كامل بصوت عالي أوي أنا ناقص,neg
,مكن أن تزود موديل لكزس أل أس بمحرك هيدروجيني للمزي,neu
,ض الأشيآء نحتآجهآ وأخري نتمنآهآ ولآ نحصل إ علي ما قدره الله لنآ ف اللهم قدر لنآ الخير حيث كآن ثم آرضنآ ب,pos
,لبقاء لله ي صحب,neg
,ماء الأرق يسبب آلام الظهر للمزي,neu
,عد صب,pos
,كم المروري حركة المرور كثيفة من المدينة الرياضية باتجاه الكولا وصولا الى نفق سليم سل,neu
,مكن نتعرف على هالطيز الحلو,neg
,ونجووغ مادموز,pos
,تو يقتل ثلاثة أفغان بالخط,neg
,لفرح بلقاء ال,pos
,م ارزقنا البر والتقو,pos
,ا في الوقت هاد قبل سنين انا مع بندور على وروحنا ع خانيونس وسبناه في غزة على انو شه,neg
,افظ افتتاح مركز تكنولوجي لدعم وتدريب ذوى الاعاقة وشباب المناطق العشوائي,pos
,ة بين ذكرى حرب و أخرى وما زالت الحرب لم تنطفئ بع,neg
,ندمآ نشتآق لأحد و بشده يصبح العآلم و كآنه خالي من البش,pos
,عي يترأس الصلاة لراحة نفس المطران الدويهي بعد الظه,neu
,ا أردت التوقف عن القلق والبدء بداية جديدة إليك هذه النصيحة عدد نعمك وليس متاعبك وسلم أمرك لله ستدخل السكينة لقلبك ربي توكلنا عل,pos
,لفطور جاهز حبي,pos
, البنقدر عليو نحلم بي بكره احسنماورديين لكن برضو ما مسودنها شدي,pos
,اح طعم ونشوة لا يعرفها إلا الناجحون يارب نكوون منهم ياا,pos
, يوفق طلاب التوجيي وما يضيع لحدا تعب ويفرح اهاليهم بنجاحهم يا ر,pos
,باح الخير أيهم كل سنة وانت سا,pos
,,pos
,ندم على الساعه يلي فتت فيها الجامعه الهاشم,neg
,ت برة غزة ما دحشك في الضيعة الضايع,neg
,ظيم عظ,pos
,كن انا الانسانة الوحيدة ع وجه هالارض اي حدا بتتعرف عليه ان كان بنت او شب بيتغير اخر شي مش عارفة ل,neg
, مرآيتي قلبي تعب عنجد من گل آلق,neg
,لم عندما يقول لك الناس كن قويا وليس لديهم أي فكره عن صعوبة ما تمر ب,neg
,بقى تعالى كل يو,pos
,وجد مخرج لنفط داعش سوي تركياهكذا تقول الجغرافيا السؤال يوجد بصمة لنفط كل حقل تعرف بالتحليل ويحدد مصدرهاين امريكا من ذ,neg
,اح المذاك,pos
,ح صديقى ك,pos
,شيف السفير الفصل الأول من لبنا,neu
, عايزه انا غيره معاي,pos
,لف مركبة مصفحة لقتال دا,neu
,ا أيدي الصغيرات تفتش في الممرات لتعثر عن طفولتها التي يغتالها الج,neg
,ماذا الدولة الإسلامية تذبح الشيعة والنصيري,neg
,ام اليوم السبت و بعد المغرب وضمن المربع الذهبي لدوري شباب تبوك مباراة بين شباب الصقوروشباب الوطني على ملعب مدينة الملك خا,neu
,ب في الدنيا ان تكسب شخصا واحدا وتخسر الكل لاجله والقسوه ان يخونك هذا الشخص وتتذكر انك تركت الكل لأجله وفي قمة أحتياجك لن تج,neg
,ليسا النجمة الأولى عربيا على أنغامي لعام وكليبها حب كل حياتي يحقق أكثر من مليون مشاهد,neu
,لصاحب اللي يرفع الراس نشريه نوفي له الميزان ونكرم جنابه ونزيد في حقه وناخذ ونعطيه ولانسمع النمام مهما حكى ,pos
,خيرا عندى درس واحد اينعم هو عربى بس مش مشك,pos
, وعدي عالايام بندق بابها كتير ليلها قمر و غيام و غريبة في المشاوير الخال م,pos
,ا ضد العزل السياسي الي مش اخوان بس يحبهم ينزل الانتخابات و احمد عز و رجالة الحزب الوطني ينزلو الانتخ,neg
, انتى اسمك جواهر ونتى ج,pos
,د من اتحاد الغرف العربية زار غرفة الشمال وتأكيد على توثيق الروابط المحكمة بين الجانبي,neu
, حاجه حلوه في عينك اكرهيها فو,neg
,ا كنت نعمة وانتي مفهمت,neg
,مت انتظارى وطول الطريق بق,neg
, جيت اكلمك ارجع و انا كلي خووف و ان قولت اكتب رسااله تهرب مني الحروو,pos
,ومكسعيدباءذنالله طيبهالقلب ربنايجعلفىوشكجوهرهولسانكسكر,pos
,سانك وتعاملك لا ينسى فلا تندم على لحظات أسعدت بها أحد حتى وإن لم يكن يستحق اترك أثرا جميلا في الحياة ل تست,pos
, عام وانت بمليون خير وسعادة وربنا يجعلها سنة هجرية سعيدة علينا كلن,pos
,نا دايما محتاجين ربنا مش وقت زنقه ب,pos
,ه يوفقهم يا رب ,pos
, ظن ان الرزق ياتى بقوه ما اكل العصفور شيئا مع النسر تزول عن الدنيا فانك لاتدرىاذا جن عليك الليل هل تعيش الى الفجر الامام الشاف,pos
,مية الثقافة المتحفية للأطفال برعاية قطاع الفنون التشكيلي,neu
,نا حاضر لعي,pos
,لإهتمام بما يخدم المواطن ك التعليم والصحة والبنى التحتية وبناء مستشفيات في القرى أكثر مافي الم,pos
,دي ايام وهي بتحلي وبتح,pos
, الصلاه تنهى عن الفحشاء والمنكر يعنى فى امل نتعدل اهو,pos
, يا بل,neg
,اح الخير والسعادة عام سعيد علينا جميع,pos
,عناته أنا غبي خلص استسل,neg
,يق يستأنف استعداداته لمواجهة بعد غد الاثنين تحت قيادة مديره الفن,neu
,م بسورة غا,pos
,يرينفتقد بغياب شطح رمزا من رموز الدعوة الى الحوار وعدم الاستسلام لليأس في استنباط الحلو,neu
, جماعة كله يروح عالانستجرام يالا انشرو حساب شيرين يحي,pos
, مسام,pos
, انا بحبك في الله يا أخت,pos
,اشات لا تعرف ألوان أجنحتها ولكن أعين البشر تعرف مدى روعتها أنت لا تعرف مدى روعتك ولكن هناك من البشر من يعرف مدى أهميتك وروع,pos
,كفون نبي الدعم لهيثم صوتوا لهيثم محتاجها ويبي وقفتنا مانبيه يطلع برا,pos
,تقل للصلاه عندي عمل قل للعمل عندي صلاه الصلاه مقرونه بالنجاح فكيف يفلح من لايص,pos
,ومال ضاكتورة ايه بقى يا حسرة م,neg
,شارك بمؤتمر حزب العدالة والتنمية في قونية وسط هتافات حماس نفديك بأرواحنا فلتسقط إسرائي,neu
,لم أنك إذا قلت حق تريد به وجه الله فلا بد أن يؤثر حتى لو رد أ,pos
,تلي لعلنا من الذنوب نف,pos
,اح الصدا,neg
,بعتيلي الرا,neu
,مولة طمنيني علي علي شني شعوره مرت,pos
,سم الله ماشاء الله رينا يحف,pos
,سانيتك بقت جري,neg
,ارب توفيق,pos
,ع التولية هو بيع السلعةبمثل ثمنها اول الذي اشتراها البائع من غير نقص و زياد,neu
,اركا الشمالي,neu
,يفاء وهبي تنفي خبر عدم خوضها السباق الرمضاني المقبل والملايين من المحيط للخليج والعالم بإنتظارها برمضا,neu
,لإتصال برقم الطوارئ أو الشكوى لدى المخفر التابع الذي يقع مكان إقامتك ضمن النطاق الإقلي,neu
,يش حياتك من غيرى وعيب عليا وهت,neg
,يف لاتكوني مش بتاع,neg
,باح الور عليك ياسلطان وفى انتظارك لى ن,pos
,نا لو تبي حتى ألحين أج,pos
,ني النوم هو الحل بردو بس كدة هس,neg
,عل في طهران قريبا كتب داود ر,neu
,عت سجنك م الهوا ودخلته بأرادتك واديت حبيبك نفسك ماسألت فين ح,neg
,ب ايه السبب في انهم يعتق,neg
,ول الله تعالى في كتابه الكريم والذاكرين الله كثيرا والذاكرات أعد الله لهم مغفرة وأجرا ع,pos
,د بحت بكل أسراري كي يتسع قلبي لسر هؤاا,pos
, في حد داعي علي,neg
,م نحرق هالمدي,neg
,,pos
,بااح الو,pos
,لنا للمرحله ماقبل الأخيرة في النضوج وصرنا ندفن حزننا بوسائدنا ونصحى ونأدي مهمات الحياة ولا كأن اللذي كان قد,neg
,تبارات قادمة اسال الله التوفيق لي ولكم فيها و ان يريني ويريكم في درجاتها ما تسعد به نفوسنا وتنشرح به صدورن,pos
,وة السلفية في ليبيا لقد عارضنا الخروج على المؤتمر الوطني العام عندما كان ولي أمر في حين كان الصادق الغرياني يأمر بمحاصرته بالسل,neu
,وفى عاوزانا نعمل ايه واحنا نتفق كلنا ونعمل شيرين يحي,pos
,سه كنت هوصل الرساله التويته مبتتكتبش من كتر البط,neg
, ع النهارده تاريخى يافندم احنا مستنيين من دلوقتى اصل,pos
